symbol,chembl_id,affinity,n_modes,rmsd_lb,rmsd_ub,sec,rc,err,tag,exh,max_evals,drug_lc,pref_name,mw,logp,tpsa,hbd,hba,rotb,charge,n_torsions,drh_phase,drh_moa,drh_indication,pain_prior,atc,neg_aff,pct_in_target,n_ligands_target,z_in_target
SERPINE1,CHEMBL19236,-8.195,3,0.0,0.0,5.0,0,,_selftest,1,0,moxonidine,MOXONIDINE,241.7,0.82,71.4,2.0,6.0,2.0,0.0,4.0,Launched,imidazoline receptor agonist,hypertension,False,C02AC05,8.195,83.25,400,0.9566730488855543
SERPINE1,CHEMBL621,-6.782,3,0.0,0.0,5.0,0,,_selftest,1,0,trazodone,TRAZODONE,371.9,2.36,45.8,0.0,4.0,5.0,0.0,10.0,Launched,adrenergic receptor antagonist|serotonin receptor antagonist|serotonin reuptake inhibitor,depression,False,N06AX05,6.782,40.0,400,-0.2421616370453802
SERPINE1,CHEMBL623,-8.229,3,0.0,0.0,5.0,0,,_selftest,1,0,nefazodone,NEFAZODONE,470.0,3.55,55.5,0.0,5.0,10.0,0.0,20.0,Withdrawn,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor,,False,N06AX06,8.229,83.75,400,0.9855197433807068
SERPINE1,CHEMBL629,-6.915,3,0.0,0.0,5.0,0,,_selftest,1,0,amitriptyline,AMITRIPTYLINE,277.4,4.17,3.2,0.0,1.0,3.0,0.0,14.0,Launched,norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI),depression,True,N06AA09,6.915,46.5,400,-0.12932015563786836
SERPINE1,CHEMBL128,-5.395,3,0.0,0.0,5.0,0,,_selftest,1,0,sumatriptan,SUMATRIPTAN,295.4,1.32,65.2,2.0,3.0,6.0,0.0,12.0,Launched,serotonin receptor agonist,migraine headache,True,N02CC01,5.395,6.25,400,-1.4189370860094328
SERPINE1,CHEMBL647,-5.597,3,0.0,0.0,5.0,0,,_selftest,1,0,apraclonidine,APRACLONIDINE,245.1,1.76,62.4,3.0,2.0,1.0,0.0,4.0,Launched,adrenergic receptor agonist,glaucoma|intraocular pressure,False,S01EA03,5.597,9.0,400,-1.2475537834205794
SERPINE1,CHEMBL134,-9.131,3,0.0,0.0,5.0,0,,_selftest,1,0,clonidine,CLONIDINE,230.1,2.36,36.4,2.0,3.0,1.0,0.0,2.0,Launched,adrenergic receptor agonist,hypertension|attention-deficit/hyperactivity disorder (ADHD),True,C02AC01;N02CX02;S01EA04,9.131,95.5,400,1.7508055796933069
SERPINE1,CHEMBL654,-7.824,3,0.0,0.0,5.0,0,,_selftest,1,0,mirtazapine,MIRTAZAPINE,265.4,2.48,19.4,0.0,3.0,0.0,0.0,0.0,Launched,adrenergic receptor antagonist|serotonin receptor antagonist,depression,False,N06AX11,7.824,74.625,400,0.6419047060119681
SERPINE1,CHEMBL677,-6.633,3,0.0,0.0,5.0,0,,_selftest,1,0,levonordefrin,LEVONORDEFRIN,183.2,0.48,86.7,4.0,4.0,2.0,0.0,12.0,Launched,vasodilator,hemorrhage,False,,6.633,34.75,400,-0.36857803350943485
SERPINE1,CHEMBL679,-6.923,3,0.0,0.0,5.0,0,,_selftest,1,0,epinephrine,EPINEPHRINE,183.2,0.35,72.7,4.0,4.0,3.0,0.0,12.0,Launched,adrenergic receptor agonist|carbonic anhydrase activator|neurotransmitter,cardiac arrest|anaphylactic shock|asthma,False,R03AA01;S01EA51;R01AA14;B02BC09;S01EA01;A01AD01;C01CA24;R03AK01,6.923,47.125,400,-0.12253269810959695
SERPINE1,CHEMBL708,-6.901,3,0.0,0.0,5.0,0,,_selftest,1,0,ziprasidone,ZIPRASIDONE,412.9,3.81,48.5,1.0,5.0,4.0,0.0,8.0,Launched,dopamine receptor antagonist|serotonin receptor antagonist,schizophrenia|bipolar disorder,False,N05AE04,6.901,45.5,400,-0.14119820631234348
SERPINE1,CHEMBL715,-6.753,3,0.0,0.0,5.0,0,,_selftest,1,0,olanzapine,OLANZAPINE,312.4,3.44,30.9,1.0,5.0,0.0,0.0,0.0,Launched,dopamine receptor antagonist|serotonin receptor antagonist,schizophrenia|bipolar disorder,False,N05AH03,6.753,39.0,400,-0.26676617058536395
SERPINE1,CHEMBL716,-5.928,3,0.0,0.0,5.0,0,,_selftest,1,0,quetiapine,QUETIAPINE,383.5,2.86,48.3,1.0,6.0,5.0,0.0,12.0,Launched,dopamine receptor antagonist|serotonin receptor antagonist,schizophrenia|bipolar disorder,False,N05AH04,5.928,14.499999999999998,400,-0.9667227281883511
SERPINE1,CHEMBL27810,-6.052,3,0.0,0.0,5.0,0,,_selftest,1,0,celiprolol,CELIPROLOL,379.5,2.89,90.9,3.0,5.0,9.0,0.0,22.0,Launched,adrenergic receptor antagonist,Ehlers-Danlos syndrome (EDS),False,C07AB08,6.052,17.25,400,-0.8615171365001449
SERPINE1,CHEMBL753,-7.77,3,0.0,0.0,5.0,0,,_selftest,1,0,phenoxybenzamine,PHENOXYBENZAMINE,303.8,4.19,12.5,0.0,2.0,8.0,0.0,16.0,Launched,adrenergic receptor antagonist,hypertension|pheochromocytoma,False,C04AX02,7.77,73.25,400,0.5960893676961361
SERPINE1,CHEMBL761,-7.773,3,0.0,0.0,5.0,0,,_selftest,1,0,naphazoline,NAPHAZOLINE,210.3,2.38,24.4,1.0,2.0,2.0,0.0,4.0,Launched,adrenergic receptor agonist,eye irritation,False,R01AA08;S01GA51;S01GA01;R01AB02,7.773,73.5,400,0.598634664269238
SERPINE1,CHEMBL762,-6.729,3,0.0,0.0,5.0,0,,_selftest,1,0,oxymetazoline,OXYMETAZOLINE,260.4,2.85,44.6,2.0,3.0,2.0,0.0,8.0,Launched,adrenergic receptor agonist,nasal congestion,False,D11AX27;R01AA05;S01GA04;R01AB07,6.729,38.5,400,-0.2871285431701781
SERPINE1,CHEMBL770,-6.38,3,0.0,0.0,5.0,0,,_selftest,1,0,tolazoline,TOLAZOLINE,160.2,1.23,24.4,1.0,2.0,2.0,0.0,4.0,Launched,adrenergic receptor antagonist,reverse sedative,False,M02AX02;C04AB02,6.38,26.25,400,-0.5832313778410176
SERPINE1,CHEMBL778,-6.502,3,0.0,0.0,5.0,0,,_selftest,1,0,dexmedetomidine,DEXMEDETOMIDINE,200.3,3.18,28.7,1.0,1.0,2.0,0.0,4.0,Launched,adrenergic receptor agonist,sedative,True,N05CM18,6.502,29.75,400,-0.47972265053487906
SERPINE1,CHEMBL831,-5.934,3,0.0,0.0,5.0,0,,_selftest,1,0,loxapine,LOXAPINE,327.8,3.77,28.1,0.0,4.0,0.0,0.0,0.0,Launched,dopamine receptor antagonist|serotonin receptor antagonist,schizophrenia,False,N05AH01,5.934,14.75,400,-0.9616321350421474
SERPINE1,CHEMBL289480,-6.547,3,0.0,0.0,5.0,0,,_selftest,1,0,rilmenidine,RILMENIDINE,180.3,1.15,33.6,1.0,3.0,3.0,0.0,6.0,Launched,adrenergic receptor agonist|imidazoline receptor agonist,hypertension,False,C02AC06,6.547,30.125,400,-0.44154320193835256
SERPINE1,CHEMBL844,-5.208,3,0.0,0.0,5.0,0,,_selftest,1,0,brimonidine,BRIMONIDINE,292.1,1.76,62.2,2.0,5.0,1.0,0.0,2.0,Launched,adrenergic receptor agonist,intraocular pressure|glaucoma|ocular hypertension,False,S01GA07;S01EA05;D11AX21,5.208,5.0,400,-1.5775939057327761
SERPINE1,CHEMBL862,-6.808,3,0.0,0.0,5.0,0,,_selftest,1,0,guanfacine,GUANFACINE,246.1,1.55,79.0,3.0,2.0,2.0,0.0,4.0,Launched,adrenergic receptor agonist,hypertension,False,C02AC02,6.808,42.0,400,-0.22010240007849838
SERPINE1,CHEMBL301265,-6.49,3,0.0,0.0,5.0,0,,_selftest,1,0,pramipexole,PRAMIPEXOLE,211.3,1.58,50.9,2.0,4.0,3.0,0.0,8.0,Launched,dopamine receptor agonist,Parkinson's Disease,False,N04BC05,6.49,29.25,400,-0.4899038368272858
SERPINE1,CHEMBL312448,-7.913,3,0.0,0.0,5.0,0,,_selftest,1,0,xylometazoline,XYLOMETAZOLINE,244.4,3.15,24.4,1.0,2.0,2.0,0.0,6.0,Launched,adrenergic receptor agonist,nasal congestion|allergic rhinitis,False,S01GA53;R01AA07;R01AB06;S01GA03,7.913,76.75,400,0.7174151710139878
SERPINE1,CHEMBL1079,-7.487,3,0.0,0.0,5.0,0,,_selftest,1,0,tizanidine,TIZANIDINE,253.7,1.72,62.2,2.0,6.0,1.0,0.0,2.0,Launched,adrenergic receptor agonist,spasms,True,M03BX02,7.487,67.125,400,0.3559830576335361
SERPINE1,CHEMBL1112,-7.12,3,0.0,0.0,5.0,0,,_selftest,1,0,aripiprazole,ARIPIPRAZOLE,448.4,4.86,44.8,1.0,4.0,7.0,0.0,14.0,Launched,serotonin receptor agonist|serotonin receptor antagonist,depression|schizophrenia|bipolar disorder,False,N05AX12,7.12,54.75,400,0.04460844352408608
SERPINE1,CHEMBL1113,-6.882,3,0.0,0.0,5.0,0,,_selftest,1,0,amoxapine,AMOXAPINE,313.8,3.43,36.9,1.0,4.0,0.0,0.0,0.0,Launched,norepinephrine reputake inhibitor,depression,False,N06AA17,6.882,44.0,400,-0.15731841794198814
SERPINE1,CHEMBL1185,-6.448,3,0.0,0.0,5.0,0,,_selftest,1,0,zolmitriptan,ZOLMITRIPTAN,287.4,1.92,57.4,2.0,3.0,5.0,0.0,10.0,Launched,serotonin receptor agonist,migraine headache,True,N02CC03,6.448,28.499999999999996,400,-0.5255379888507105
SERPINE1,CHEMBL184412,-4.839,3,0.0,0.0,5.0,0,,_selftest,1,0,dronedarone,DRONEDARONE,556.8,7.05,88.8,1.0,6.0,18.0,0.0,36.0,Launched,adrenergic receptor antagonist,atrial fibrillation (AF),False,C01BD07,4.839,3.5000000000000004,400,-1.8906653842242938
SERPINE1,CHEMBL1437,-7.452,3,0.0,0.0,5.0,0,,_selftest,1,0,norepinephrine,NOREPINEPHRINE,169.2,0.09,86.7,4.0,4.0,2.0,0.0,12.0,Launched,adrenergic receptor agonist,hypertension|urticaria|headache|seasonal affective disorder,False,C01CA03,7.452,65.75,400,0.32628793094734865
SERPINE1,CHEMBL255044,-5.61,3,0.0,0.0,5.0,0,,_selftest,1,0,flupirtine,FLUPIRTINE,304.3,2.98,89.3,3.0,5.0,5.0,0.0,14.0,Launched,glutamate receptor antagonist,pain relief,True,N02BG07,5.61,9.25,400,-1.2365241649371386
SERPINE1,CHEMBL1732,-7.522,3,0.0,0.0,5.0,0,,_selftest,1,0,dihydroergotamine,DIHYDROERGOTAMINE,583.7,2.08,118.2,3.0,6.0,4.0,0.0,10.0,Launched,serotonin receptor agonist,migraine headache,False,N02CA01;N02CA51,7.522,68.5,400,0.38567818431972356
SERPINE1,CHEMBL1764,-3.87,3,0.0,0.0,5.0,0,,_selftest,1,0,levomepromazine,LEVOMEPROMAZINE,328.5,4.5,15.7,0.0,4.0,5.0,0.0,10.0,Launched,dopamine receptor antagonist,psychosis|schizophrenia|bipolar disorder|nausea|insomnia,False,N05AA02,3.87,1.0,400,-2.712796177336166
SERPINE1,CHEMBL1201087,-6.269,3,0.0,0.0,5.0,0,,_selftest,1,0,cabergoline,CABERGOLINE,451.6,3.19,71.7,2.0,4.0,8.0,0.0,20.0,Launched,dopamine receptor agonist,hyperprolactinemia,False,G02CB03;N04BC06,6.269,23.0,400,-0.677407351045783
SERPINE1,CHEMBL1201234,-7.075,3,0.0,0.0,5.0,0,,_selftest,1,0,mephentermine,MEPHENTERMINE,163.3,2.23,12.0,1.0,1.0,3.0,0.0,6.0,Launched,adrenergic receptor agonist,hypotension,False,C01CA11,7.075,52.5,400,0.0064289949275595695
SERPINE1,CHEMBL1237021,-8.369,3,0.0,0.0,5.0,0,,_selftest,1,0,lurasidone,LURASIDONE,492.7,4.26,56.8,0.0,6.0,5.0,0.0,10.0,Launched,dopamine receptor antagonist|serotonin receptor antagonist,schizophrenia,False,N05AE05,8.369,86.5,400,1.1043002501254566
SERPINE1,CHEMBL2103827,-6.605,3,0.0,0.0,5.0,0,,_selftest,1,0,droxidopa,DROXIDOPA,213.2,-0.46,124.0,5.0,5.0,3.0,0.0,16.0,Launched,norepinephrine precursor,hypertension|Parkinson's Disease,False,C01CA27,6.605,33.0,400,-0.39233413485838436
SERPINE1,CHEMBL3188267,-4.625,3,0.0,0.0,5.0,0,,_selftest,1,0,capmatinib,CAPMATINIB,412.4,3.43,85.1,1.0,5.0,4.0,0.0,8.0,,,,False,L01EX17,4.625,2.0,400,-2.0722298731055537
SERPINE1,CHEMBL1446650,-6.553,3,0.0,0.0,5.0,0,,_selftest,1,0,mebeverine hydrochloride,MEBEVERINE HYDROCHLORIDE,429.6,4.6,57.2,0.0,6.0,13.0,0.0,28.0,,,,False,,6.553,31.0,400,-0.4364526087921488
SERPINE1,CHEMBL3545309,-9.546,3,0.0,0.0,5.0,0,,_selftest,1,0,lefamulin acetate,LEFAMULIN ACETATE,507.7,3.87,109.9,3.0,7.0,5.0,0.0,28.0,,,,False,,9.546,98.5,400,2.1029049389723844
SERPINE1,CHEMBL1229211,-8.11,3,0.0,0.0,5.0,0,,_selftest,1,0,dolutegravir,DOLUTEGRAVIR,419.4,1.35,100.9,2.0,5.0,3.0,0.0,8.0,Launched,HIV integrase inhibitor,human immunodeficiency virus (HIV-1),False,J05AJ03,8.11,80.75,400,0.88455631264767
SERPINE1,CHEMBL2106615,-6.549,3,0.0,0.0,5.0,0,,_selftest,1,0,bazedoxifene acetate,BAZEDOXIFENE ACETATE,470.6,6.33,57.9,2.0,4.0,7.0,0.0,30.0,,,,False,,6.549,30.625000000000004,400,-0.43984633755628416
SERPINE1,CHEMBL1201288,-6.621,3,0.0,0.0,5.0,0,,_selftest,1,0,dantrolene,DANTROLENE,314.3,1.74,118.1,1.0,6.0,4.0,0.0,8.0,Launched,calcium channel blocker,spasms|malignant hyperthermia (MH),False,M03CA01,6.621,34.0,400,-0.3787592198018416
SERPINE1,CHEMBL494753,-5.363,3,0.0,0.0,5.0,0,,_selftest,1,0,estrone sulfuric acid,ESTRONE SULFURIC ACID,350.4,3.29,80.7,1.0,4.0,2.0,0.0,6.0,,,,False,,5.363,5.5,400,-1.4460869161225176
SERPINE1,CHEMBL887,-6.716,3,0.0,0.0,5.0,0,,_selftest,1,0,rasagiline,RASAGILINE,171.2,1.9,12.0,1.0,1.0,2.0,0.0,4.0,Launched,monoamine oxidase inhibitor,Parkinson's Disease,False,N04BD02,6.716,38.0,400,-0.298158161653619
SERPINE1,CHEMBL566315,-7.507,3,0.0,0.0,5.0,0,,_selftest,1,0,obeticholic acid,OBETICHOLIC ACID,420.6,5.11,77.8,3.0,3.0,5.0,0.0,16.0,,,,False,A05AA04,7.507,68.0,400,0.3729517014542142
SERPINE1,CHEMBL159226,-6.652,3,0.0,0.0,5.0,0,,_selftest,1,0,moxisylyte,MOXISYLYTE,279.4,2.98,38.8,0.0,4.0,6.0,0.0,14.0,Withdrawn,adrenergic receptor antagonist,,False,G04BE06;C04AX10,6.652,36.125,400,-0.3524578218797902
SERPINE1,CHEMBL1200491,-7.114,3,0.0,0.0,5.0,0,,_selftest,1,0,epinastine hydrochloride,EPINASTINE HYDROCHLORIDE,249.3,2.47,41.6,1.0,3.0,0.0,0.0,0.0,,,,False,,7.114,53.87499999999999,400,0.039517850377882344
SERPINE1,CHEMBL4071161,-5.77,3,0.0,0.0,5.0,0,,_selftest,1,0,tirabrutinib,TIRABRUTINIB,454.5,2.75,108.3,1.0,6.0,4.0,0.0,14.0,,,,False,L01EL06,5.77,12.0,400,-1.1007750143717114
SERPINE1,CHEMBL3545060,-8.364,3,0.0,0.0,5.0,0,,_selftest,1,0,erythromycin gluceptate,ERYTHROMYCIN GLUCEPTATE,733.9,1.79,193.9,5.0,14.0,7.0,0.0,50.0,,,,False,,8.364,86.25,400,1.1000580891702878
SERPINE1,CHEMBL1200506,-6.622,3,0.0,0.0,5.0,0,,_selftest,1,0,erythromycin lactobionate,ERYTHROMYCIN LACTOBIONATE,733.9,1.79,193.9,5.0,14.0,7.0,0.0,50.0,,,,False,,6.622,34.25,400,-0.37791078761080815
SERPINE1,CHEMBL1256400,-4.807,3,0.0,0.0,5.0,0,,_selftest,1,0,xylometazoline hydrochloride,XYLOMETAZOLINE HYDROCHLORIDE,244.4,3.15,24.4,1.0,2.0,2.0,0.0,6.0,,,,False,,4.807,3.25,400,-1.9178152143373794
SERPINE1,CHEMBL492,-6.424,3,0.0,0.0,5.0,0,,_selftest,1,0,etidocaine,ETIDOCAINE,276.4,3.75,32.3,1.0,2.0,7.0,0.0,14.0,,,,False,N01BB57;N01BB07,6.424,27.250000000000004,400,-0.5459003614355247
SERPINE1,CHEMBL1098285,-7.473,3,0.0,0.0,5.0,0,,_selftest,1,0,distigmine bromide,DISTIGMINE BROMIDE,416.5,2.46,66.8,0.0,4.0,9.0,2.0,26.0,,,,False,,7.473,66.5,400,0.34410500695906093
SERPINE1,CHEMBL1289926,-7.093,3,0.0,0.0,5.0,0,,_selftest,1,0,axitinib,AXITINIB,386.5,4.64,70.7,2.0,4.0,5.0,0.0,10.0,Launched,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,renal cell carcinoma (RCC),False,L01EK01,7.093,53.0,400,0.021700774366170024
SERPINE1,CHEMBL1334033,-6.145,3,0.0,0.0,5.0,0,,_selftest,1,0,perhexiline maleate,PERHEXILINE MALEATE,277.5,5.3,12.0,1.0,1.0,4.0,0.0,8.0,,,,False,,6.145,19.5,400,-0.7826129427339901
SERPINE1,CHEMBL1290,-5.947,3,0.0,0.0,5.0,0,,_selftest,1,0,penbutolol,PENBUTOLOL,291.4,3.47,41.5,2.0,3.0,6.0,0.0,16.0,Launched,adrenergic receptor antagonist,hypertension,False,C07AA23,5.947,15.5,400,-0.9506025165587065
SERPINE1,CHEMBL1632,-6.48,3,0.0,0.0,5.0,0,,_selftest,1,0,cephalothin sodium,CEPHALOTHIN SODIUM,395.4,-0.74,115.8,1.0,8.0,6.0,-1.0,14.0,,,,False,,6.48,28.999999999999996,400,-0.4983881587376249
SERPINE1,CHEMBL667,-8.629,3,0.0,0.0,5.0,0,,_selftest,1,0,acetylcholine,ACETYLCHOLINE,146.2,0.26,26.3,0.0,2.0,3.0,1.0,8.0,Launched,acetylcholine receptor agonist,drowsiness|fatigue|headache|indigestion|chest congestion,False,S01EB09,8.629,91.75,400,1.3248926197942765
SERPINE1,CHEMBL1200601,-8.573,3,0.0,0.0,5.0,0,,_selftest,1,0,naratriptan hydrochloride,NARATRIPTAN HYDROCHLORIDE,335.5,2.07,65.2,2.0,3.0,5.0,0.0,10.0,,,,False,,8.573,90.875,400,1.2773804170963776
SERPINE1,CHEMBL1118,-7.389,3,0.0,0.0,5.0,0,,_selftest,1,0,desvenlafaxine,DESVENLAFAXINE,263.4,2.73,43.7,2.0,3.0,4.0,0.0,12.0,Launched,serotonin–norepinephrine reuptake inhibitor (SNRI),depression,False,N06AX23,7.389,64.125,400,0.2728367029122117
SERPINE1,CHEMBL1254682,-8.398,3,0.0,0.0,5.0,0,,_selftest,1,0,levallorphan,LEVALLORPHAN,283.4,3.64,23.5,1.0,2.0,2.0,0.0,6.0,Launched,opioid receptor antagonist,respiratory depression,False,,8.398,87.5,400,1.1289047836654402
SERPINE1,CHEMBL637,-7.034,3,0.0,0.0,5.0,0,,_selftest,1,0,venlafaxine,VENLAFAXINE,277.4,3.04,32.7,1.0,3.0,5.0,0.0,12.0,Launched,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin–norepinephrine reuptake inhibitor (SNRI),depression|generalized anxiety disorder (GAD)|panic disorders|social anxiety disorder,True,N06AX16,7.034,51.74999999999999,400,-0.02835672490483162
SERPINE1,CHEMBL341812,-7.933,3,0.0,0.0,5.0,0,,_selftest,1,0,ibufenac,IBUFENAC,192.3,2.51,37.3,1.0,1.0,4.0,0.0,10.0,,,,False,,7.933,77.25,400,0.7343838148346659
SERPINE1,CHEMBL139877,-5.618,3,0.0,0.0,5.0,0,,_selftest,1,0,sulfacarbamide,SULFACARBAMIDE,215.2,-0.37,115.3,3.0,4.0,2.0,0.0,6.0,Withdrawn,,,False,,5.618,9.5,400,-1.2297367074088672
SERPINE1,CHEMBL2110725,-9.857,3,0.0,0.0,5.0,0,,_selftest,1,0,vinflunine,VINFLUNINE,816.9,5.08,133.9,2.0,11.0,7.0,0.0,30.0,Launched,microtubule inhibitor,bladder cancer,False,L01CA05,9.857,99.0,400,2.3667673503839346
SERPINE1,CHEMBL1722209,-8.138,3,0.0,0.0,5.0,0,,_selftest,1,0,tolterodine tartrate,TOLTERODINE TARTRATE,325.5,5.34,23.5,1.0,2.0,7.0,0.0,16.0,,,,False,,8.138,81.875,400,0.9083124139966203
SERPINE1,CHEMBL36715,-6.326,3,0.0,0.0,5.0,0,,_selftest,1,0,piracetam,PIRACETAM,142.2,-0.91,63.4,1.0,2.0,2.0,0.0,4.0,Launched,acetylcholine receptor agonist,senile dementia,False,N06BX03,6.326,25.0,400,-0.6290467161568498
SERPINE1,CHEMBL3545363,-6.184,3,0.0,0.0,5.0,0,,_selftest,1,0,glecaprevir,GLECAPREVIR,838.9,3.86,195.2,3.0,11.0,6.0,0.0,36.0,Launched,serine protease inhibitor,hepatitis C,False,,6.184,20.75,400,-0.7495240872836665
SERPINE1,CHEMBL3989401,-7.374,3,0.0,0.0,5.0,0,,_selftest,1,0,pamidronate disodium,PAMIDRONATE DISODIUM,233.1,-2.93,167.0,4.0,6.0,4.0,-2.0,16.0,,,,False,,7.374,63.5,400,0.2601102200467023
SERPINE1,CHEMBL1238,-7.338,3,0.0,0.0,5.0,0,,_selftest,1,0,azelaic acid,AZELAIC ACID,188.2,1.89,74.6,2.0,2.0,8.0,0.0,20.0,,,,False,D10AX03,7.338,62.0,400,0.22956666116948143
SERPINE1,CHEMBL423,-6.666,3,0.0,0.0,5.0,0,,_selftest,1,0,betaxolol,BETAXOLOL,307.4,2.39,50.7,2.0,4.0,11.0,0.0,24.0,Launched,adrenergic receptor antagonist,intraocular pressure|glaucoma|ocular hypertension,False,S01ED52;C07AB05;S01ED02,6.666,36.5,400,-0.3405797712053151
SERPINE1,CHEMBL237500,-8.162,3,0.0,0.0,5.0,0,,_selftest,1,0,linagliptin,LINAGLIPTIN,472.6,1.15,116.9,1.0,7.0,4.0,0.0,12.0,Launched,dipeptidyl peptidase inhibitor,diabetes mellitus,False,A10BH05,8.162,82.5,400,0.9286747865814352
SERPINE1,CHEMBL1356,-5.487,3,0.0,0.0,5.0,0,,_selftest,1,0,sodium benzoate,SODIUM BENZOATE,121.1,0.05,40.1,0.0,2.0,1.0,-1.0,2.0,,,,False,A16AX11,5.487,7.249999999999999,400,-1.3408813244343114
SERPINE1,CHEMBL1200323,-7.824,3,0.0,0.0,5.0,0,,_selftest,1,0,labetalol hydrochloride,LABETALOL HYDROCHLORIDE,328.4,2.14,95.6,4.0,4.0,8.0,0.0,20.0,,,,False,,7.824,74.625,400,0.6419047060119681
SERPINE1,CHEMBL946,-7.467,3,0.0,0.0,5.0,0,,_selftest,1,0,azatadine,AZATADINE,290.4,3.71,16.1,0.0,2.0,0.0,0.0,8.0,Launched,histamine receptor antagonist,allergic rhinitis,False,R06AX09,7.467,66.25,400,0.33901441381285724
SERPINE1,CHEMBL2105345,-6.727,3,0.0,0.0,5.0,0,,_selftest,1,0,propanidid,PROPANIDID,337.4,2.44,65.1,0.0,5.0,10.0,0.0,22.0,,,,False,N01AX04,6.727,38.25,400,-0.2888254075522458
SERPINE1,CHEMBL17,-6.122,3,0.0,0.0,5.0,0,,_selftest,1,0,dichlorphenamide,DICHLORPHENAMIDE,305.2,0.29,120.3,2.0,4.0,2.0,0.0,8.0,,,,False,S01EC02,6.122,18.75,400,-0.80212688312777
SERPINE1,CHEMBL1200749,-4.128,3,0.0,0.0,5.0,0,,_selftest,1,0,levobupivacaine hydrochloride,LEVOBUPIVACAINE HYDROCHLORIDE,288.4,3.9,32.3,1.0,2.0,5.0,0.0,10.0,,,,False,,4.128,1.25,400,-2.493900672049414
SERPINE1,CHEMBL822,-6.871,3,0.0,0.0,5.0,0,,_selftest,1,0,terbinafine,TERBINAFINE,291.4,4.88,3.2,0.0,1.0,4.0,0.0,10.0,Launched,fungal squalene epoxidase inhibitor,tinea pedis|tinea cruris|tinea corporis,False,D01AE15;D01BA02,6.871,43.5,400,-0.16665117204336066
SERPINE1,CHEMBL4204794,-7.116,3,0.0,0.0,5.0,0,,_selftest,1,0,avapritinib,AVAPRITINIB,498.6,2.61,106.3,1.0,8.0,5.0,0.0,10.0,Launched,KIT inhibitor,,False,L01EX18,7.116,54.25,400,0.041214714759950005
SERPINE1,CHEMBL1292,-7.163,3,0.0,0.0,5.0,0,,_selftest,1,0,clofazimine,CLOFAZIMINE,473.4,7.49,42.2,1.0,3.0,4.0,0.0,8.0,Launched,GK0582 inhibitor,leprosy,False,J04BA01,7.163,56.99999999999999,400,0.08109102773854493
SERPINE1,CHEMBL601,-7.331,3,0.0,0.0,5.0,0,,_selftest,1,0,aminolevulinic acid,AMINOLEVULINIC ACID,131.1,-0.62,80.4,2.0,3.0,4.0,0.0,12.0,,,,False,L01XD04,7.331,61.5,400,0.22362763583224424
SERPINE1,CHEMBL1201207,-7.985,3,0.0,0.0,5.0,0,,_selftest,1,0,betamethasone phosphoric acid,BETAMETHASONE PHOSPHORIC ACID,472.4,2.01,141.4,4.0,6.0,4.0,0.0,16.0,,,,False,,7.985,78.75,400,0.7785022887684303
SERPINE1,CHEMBL256907,-7.231,3,0.0,0.0,5.0,0,,_selftest,1,0,maraviroc,MARAVIROC,513.7,5.95,63.1,1.0,4.0,8.0,0.0,16.0,Launched,CC chemokine receptor antagonist,human immunodeficiency virus (HIV-1),False,J05AX09,7.231,59.0,400,0.13878441672885142
SERPINE1,CHEMBL1717,-8.49,3,0.0,0.0,5.0,0,,_selftest,1,0,ticlopidine hydrochloride,TICLOPIDINE HYDROCHLORIDE,263.8,3.96,3.2,0.0,2.0,2.0,0.0,4.0,,,,False,,8.49,88.75,400,1.2069605452405616
SERPINE1,CHEMBL2360464,-8.91,3,0.0,0.0,5.0,0,,_selftest,1,0,pemetrexed disodium,PEMETREXED DISODIUM,425.4,-2.0,196.9,4.0,8.0,9.0,-2.0,18.0,,,,False,,8.91,94.5,400,1.5633020654748095
SERPINE1,CHEMBL1501,-5.177,3,0.0,0.0,5.0,0,,_selftest,1,0,fluocinonide,FLUOCINONIDE,494.5,2.94,99.1,1.0,7.0,3.0,0.0,10.0,Launched,glucocorticoid receptor agonist,seborrheic dermatitis|eczema,False,C05AA11;D07AC08,5.177,4.75,400,-1.6038953036548282
SERPINE1,CHEMBL254219,-5.939,3,0.0,0.0,5.0,0,,_selftest,1,0,digitoxin,DIGITOXIN,765.0,3.25,182.8,5.0,13.0,7.0,0.0,24.0,Launched,ATPase inhibitor,congestive heart failure|cardiac arrythmia,False,C01AA04,5.939,15.0,400,-0.9573899740869779
SERPINE1,CHEMBL5315053,-7.138,3,0.0,0.0,5.0,0,,_selftest,1,0,pemetrexed monohydrate,PEMETREXED MONOHYDRATE,427.4,0.67,191.3,6.0,6.0,9.0,0.0,22.0,,,,False,,7.138,56.00000000000001,400,0.05988022296269653
SERPINE1,CHEMBL15770,-7.671,3,0.0,0.0,5.0,0,,_selftest,1,0,sulindac,SULINDAC,356.4,4.37,60.4,1.0,2.0,4.0,0.0,10.0,Launched,cyclooxygenase inhibitor,osteoarthritis|rheumatoid arthritis|ankylosing spondylitis,False,M01AB02,7.671,71.25,400,0.5120945807837782
